Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR29492945_2	(1, 35.23954866309792)	(2, 35.26762621990125)	(3, 35.37990696598816)	(4, 35.36130491123022)	(5, 35.34228338215905)	(6, 35.34153613132195)	(7, 35.209443417390915)	(8, 35.301082780514356)	(9, 35.2339990899138)	(10, 35.185136527287945)	(15, 35.22690106076539)	(20, 35.18166915629036)	(25, 35.091004094622164)	(30, 35.014112768371575)	(35, 34.90884565883713)	(40, 34.83723110963323)	(45, 34.72899115393915)	(50, 34.657588072472265)	(55, 34.54810135611267)	(60, 34.44817226779353)	(65, 34.38908921888607)	(70, 34.27372532128206)	(75, 34.206031516855646)	(80, 34.11113817248795)	(85, 34.02368812337507)	(90, 33.91450471803313)	(95, 33.78708481624356)	(100, 33.71608485280782)	(105, 33.55011108833024)	(110, 33.45903311477098)	(115, 33.41430947257307)	(120, 33.27167645191197)	(125, 33.17531592759971)	(130, 32.967882227111495)	(135, 32.920030583797136)	(140, 32.874951016342685)	(145, 32.784904438077284)	(150, 32.37385380156254)
SRR29492946_1	(1, 34.865951035028566)	(2, 34.77318373003939)	(3, 35.05470866715207)	(4, 35.39456218044105)	(5, 35.47677079101109)	(6, 35.51432181591381)	(7, 35.012131918656614)	(8, 35.35897492784217)	(9, 35.39938231927161)	(10, 35.53084634892718)	(15, 35.51892588249783)	(20, 35.47147895105815)	(25, 35.31269138795496)	(30, 35.234629043537765)	(35, 35.18154785029528)	(40, 35.134614866539344)	(45, 35.08372225403141)	(50, 35.026013223657245)	(55, 34.946213325346434)	(60, 34.896469248814526)	(65, 34.83898308053051)	(70, 34.781884002409235)	(75, 34.7143798363668)	(80, 34.660288163238405)	(85, 34.55327319019075)	(90, 34.551705695264744)	(95, 34.43356500068447)	(100, 34.39269587550929)	(105, 34.2970557271437)	(110, 34.20636165681449)	(115, 34.15638215027724)	(120, 34.12229042270007)	(125, 34.01886443664797)	(130, 33.90747842558683)	(135, 33.8113015463818)	(140, 33.68372333894359)	(145, 33.6373390688211)	(150, 33.272927556675796)
SRR29492946_2	(1, 35.3976544442574)	(2, 35.37344473065267)	(3, 35.484323689520565)	(4, 35.447299903491576)	(5, 35.42292221135008)	(6, 35.40337906258468)	(7, 35.24783012485795)	(8, 35.37646168043469)	(9, 35.36710855911595)	(10, 35.30254682523613)	(15, 35.32459266728584)	(20, 35.281505124259624)	(25, 35.19272164115762)	(30, 35.12038178994011)	(35, 35.03127847716688)	(40, 34.974290039770764)	(45, 34.87504387088212)	(50, 34.80966890796519)	(55, 34.713732582639125)	(60, 34.62558461427126)	(65, 34.581670518511224)	(70, 34.48001987949186)	(75, 34.419827147891446)	(80, 34.32870006351409)	(85, 34.251942754670026)	(90, 34.14576073005569)	(95, 34.02182370323435)	(100, 33.95839825029265)	(105, 33.80406589732172)	(110, 33.71462360841221)	(115, 33.67790730762302)	(120, 33.538758032362644)	(125, 33.44938308521148)	(130, 33.239284885218936)	(135, 33.19573843246932)	(140, 33.15412856420569)	(145, 33.061758085145456)	(150, 32.634602432714416)
SRR29492947_1	(1, 34.75160979000501)	(2, 34.70808291943577)	(3, 34.98256594606288)	(4, 35.34445541865118)	(5, 35.42104769674139)	(6, 35.47566262981876)	(7, 34.96957180946271)	(8, 35.293187316316875)	(9, 35.33887249086652)	(10, 35.50587962804508)	(15, 35.500642353020915)	(20, 35.470207998710016)	(25, 35.32165995983342)	(30, 35.24819277937655)	(35, 35.192493195056635)	(40, 35.132072519542646)	(45, 35.06858042004761)	(50, 35.00922842692378)	(55, 34.94457423911851)	(60, 34.90982864387301)	(65, 34.85990732268001)	(70, 34.813625564010295)	(75, 34.75918741053649)	(80, 34.68796220949043)	(85, 34.617396264376865)	(90, 34.65257601576353)	(95, 34.5492064065205)	(100, 34.51609508261568)	(105, 34.44781520247293)	(110, 34.38062650690152)	(115, 34.33116163382516)	(120, 34.3006582744075)	(125, 34.19248254576462)	(130, 34.104338481220076)	(135, 34.00621166320565)	(140, 33.885103164465434)	(145, 33.86155701362593)	(150, 33.49904842930826)
SRR29492947_2	(1, 35.43408404400236)	(2, 35.476317352767055)	(3, 35.57676713024313)	(4, 35.516466387252436)	(5, 35.5256658363033)	(6, 35.54585490717664)	(7, 35.424793867458895)	(8, 35.4986017845752)	(9, 35.512065764819795)	(10, 35.47264780202732)	(15, 35.45488511521061)	(20, 35.42140556855581)	(25, 35.34150402890586)	(30, 35.296528440992304)	(35, 35.232497587677685)	(40, 35.18056407241811)	(45, 35.09360597148285)	(50, 35.0336381468557)	(55, 34.96401278071001)	(60, 34.89661616457764)	(65, 34.86379049326751)	(70, 34.77916957119241)	(75, 34.73529489833986)	(80, 34.64634230808266)	(85, 34.60476273904605)	(90, 34.5301721650799)	(95, 34.43304897418177)	(100, 34.403720067916105)	(105, 34.26933910666679)	(110, 34.20615531112588)	(115, 34.180770236744344)	(120, 34.05567178631126)	(125, 33.96779524581497)	(130, 33.76659058746)	(135, 33.70867724553977)	(140, 33.686975683624965)	(145, 33.61791052245152)	(150, 33.175436075539594)
SRR29492948_1	(1, 34.79757861275316)	(2, 34.69246676733462)	(3, 34.97972853965835)	(4, 35.331032749028175)	(5, 35.42122542766271)	(6, 35.457833845146965)	(7, 34.93569878618884)	(8, 35.29476581727992)	(9, 35.32472604876461)	(10, 35.471415469988024)	(15, 35.46596227274125)	(20, 35.42118915121095)	(25, 35.255602912410296)	(30, 35.17400822988784)	(35, 35.11995448809675)	(40, 35.079644407917385)	(45, 35.030496494441046)	(50, 34.97333437251343)	(55, 34.8943986170675)	(60, 34.84495728655991)	(65, 34.78802177005567)	(70, 34.73533620160986)	(75, 34.66919508248823)	(80, 34.61767442794705)	(85, 34.512158507464)	(90, 34.508993894433395)	(95, 34.396678401032425)	(100, 34.35460524094088)	(105, 34.25688084865723)	(110, 34.16723340479963)	(115, 34.122500284030934)	(120, 34.08612373621927)	(125, 33.98841276400492)	(130, 33.879938975718545)	(135, 33.78750161369324)	(140, 33.66603751216938)	(145, 33.62957696652452)	(150, 33.265116189051824)
SRR29492948_2	(1, 35.43935001168555)	(2, 35.40530111568187)	(3, 35.51709236434881)	(4, 35.46227393386923)	(5, 35.47208970816266)	(6, 35.45636594399014)	(7, 35.32517357271579)	(8, 35.390517153899154)	(9, 35.395741439998126)	(10, 35.342210051493815)	(15, 35.35946873766191)	(20, 35.319711788633285)	(25, 35.23638043950622)	(30, 35.16783936256554)	(35, 35.080130016075216)	(40, 35.020445649242404)	(45, 34.92576835336754)	(50, 34.87155209357475)	(55, 34.78028529050349)	(60, 34.697453446649995)	(65, 34.65787065722979)	(70, 34.558307250959274)	(75, 34.50233707975191)	(80, 34.41882125174891)	(85, 34.34352832327177)	(90, 34.242154052938346)	(95, 34.12418487725156)	(100, 34.06147214017465)	(105, 33.90482660931509)	(110, 33.81821781312292)	(115, 33.7835207616674)	(120, 33.64246910025905)	(125, 33.55034395256819)	(130, 33.336196948200076)	(135, 33.29114268312254)	(140, 33.24110292297646)	(145, 33.145622933714186)	(150, 32.70443973302976)
SRR29492949_1	(1, 34.82951767426495)	(2, 34.71949622076015)	(3, 35.00604937092274)	(4, 35.352794702098784)	(5, 35.437586495635664)	(6, 35.47373990511103)	(7, 34.94603020605713)	(8, 35.306103452461976)	(9, 35.34048906229477)	(10, 35.48467486397523)	(15, 35.47045354360952)	(20, 35.42545479241047)	(25, 35.26152283564387)	(30, 35.18433734442229)	(35, 35.131432255284764)	(40, 35.08792217432664)	(45, 35.036969369052024)	(50, 34.984284959461235)	(55, 34.90614837446914)	(60, 34.85980626669214)	(65, 34.804555352231525)	(70, 34.75262064611269)	(75, 34.68797165371098)	(80, 34.63903532862869)	(85, 34.53208707476089)	(90, 34.535910221659684)	(95, 34.4184765275174)	(100, 34.37834560740484)	(105, 34.2895447647876)	(110, 34.199564452059974)	(115, 34.153715023622745)	(120, 34.125066136697434)	(125, 34.02434343916797)	(130, 33.92044013516902)	(135, 33.82793335383158)	(140, 33.70514701024116)	(145, 33.66366820104999)	(150, 33.300141298593786)
SRR29492949_2	(1, 35.352407847445285)	(2, 35.33702070422423)	(3, 35.44405876727922)	(4, 35.38667658742005)	(5, 35.41956796462361)	(6, 35.39447977738506)	(7, 35.2676206560633)	(8, 35.32642204098853)	(9, 35.33614527485562)	(10, 35.28916904486131)	(15, 35.294172870869005)	(20, 35.2479435333007)	(25, 35.16178762622343)	(30, 35.09143858884497)	(35, 35.009436711165776)	(40, 34.95507060949446)	(45, 34.858321422458914)	(50, 34.798173556465706)	(55, 34.70809212071278)	(60, 34.626996121254095)	(65, 34.59034639549277)	(70, 34.49212661846593)	(75, 34.43689399819297)	(80, 34.35249546749933)	(85, 34.27859081021808)	(90, 34.17577005743489)	(95, 34.056963741984795)	(100, 34.00034042512966)	(105, 33.84514617439033)	(110, 33.75684723532385)	(115, 33.724033129544935)	(120, 33.58236120398343)	(125, 33.4902581535259)	(130, 33.27143083234823)	(135, 33.22507118662958)	(140, 33.18168934409591)	(145, 33.083530728463906)	(150, 32.6374618891821)
SRR29492950_1	(1, 34.80550057512961)	(2, 34.70572235159477)	(3, 34.99769152399695)	(4, 35.354331792566626)	(5, 35.4413580566678)	(6, 35.48984279601373)	(7, 34.97341173040132)	(8, 35.32847900574778)	(9, 35.35834828244864)	(10, 35.51780288167563)	(15, 35.518487647741495)	(20, 35.47613493890962)	(25, 35.31850638941461)	(30, 35.24118884421414)	(35, 35.1843761982405)	(40, 35.13741424696311)	(45, 35.08472329123622)	(50, 35.017557103260756)	(55, 34.92921713416773)	(60, 34.866912857601605)	(65, 34.80209781691029)	(70, 34.753994695646625)	(75, 34.67919225507463)	(80, 34.61724694846471)	(85, 34.50922129329997)	(90, 34.52054918527849)	(95, 34.40314729376467)	(100, 34.385888915307966)	(105, 34.2701382649236)	(110, 34.197723989928065)	(115, 34.142509264067925)	(120, 34.10890440038931)	(125, 34.005600262021716)	(130, 33.89602150760716)	(135, 33.79673443785535)	(140, 33.6673500961331)	(145, 33.6264813381999)	(150, 33.2520130182028)
SRR29492950_2	(1, 35.36113721082721)	(2, 35.4105614624437)	(3, 35.53536387588755)	(4, 35.48507873194987)	(5, 35.53243393282487)	(6, 35.507961116014705)	(7, 35.39094187086904)	(8, 35.47451110495805)	(9, 35.42776920686268)	(10, 35.39475604162532)	(15, 35.417450786766594)	(20, 35.372628951637466)	(25, 35.292497127452336)	(30, 35.20585339087222)	(35, 35.09877556727601)	(40, 35.02879907394329)	(45, 34.929336027786874)	(50, 34.87622321131154)	(55, 34.78515170666135)	(60, 34.705551749146615)	(65, 34.659989207131886)	(70, 34.56153919310405)	(75, 34.51538367633343)	(80, 34.43480906914057)	(85, 34.36383901393687)	(90, 34.27406296866293)	(95, 34.15673858613635)	(100, 34.087958909075475)	(105, 33.924134203297655)	(110, 33.83429835725644)	(115, 33.79241163762306)	(120, 33.64670937015706)	(125, 33.54695387742455)	(130, 33.34080849469564)	(135, 33.2948512820852)	(140, 33.24037254539695)	(145, 33.14821960435331)	(150, 32.69133850502577)
SRR29492951_1	(1, 34.8225291612801)	(2, 34.716272082674976)	(3, 34.99949498864962)	(4, 35.347172887337024)	(5, 35.431800226604864)	(6, 35.47162763057859)	(7, 34.94366666487674)	(8, 35.304461014701126)	(9, 35.343087377115864)	(10, 35.489819707284155)	(15, 35.485559203652166)	(20, 35.4418988370839)	(25, 35.282151930638506)	(30, 35.20325722672165)	(35, 35.151680484909335)	(40, 35.106795897216976)	(45, 35.060421781944726)	(50, 35.00133882684552)	(55, 34.925087231013)	(60, 34.87174625245052)	(65, 34.81585479456775)	(70, 34.76027738511236)	(75, 34.69638965408303)	(80, 34.6457142304183)	(85, 34.53696582960693)	(90, 34.53625843895026)	(95, 34.41656975326292)	(100, 34.37773975299891)	(105, 34.277469328468314)	(110, 34.19167246155794)	(115, 34.14115823207936)	(120, 34.11074191612667)	(125, 34.00600006175251)	(130, 33.90085041148203)	(135, 33.80182044607686)	(140, 33.67640844944371)	(145, 33.631948868922244)	(150, 33.26295401518843)
SRR29492951_2	(1, 35.29308907195376)	(2, 35.339496670063056)	(3, 35.46856979062767)	(4, 35.447853473824765)	(5, 35.46427796325905)	(6, 35.466241569999376)	(7, 35.34620196337181)	(8, 35.41121667210357)	(9, 35.37088490003477)	(10, 35.34118635632004)	(15, 35.347670929155996)	(20, 35.29990893182925)	(25, 35.21332359612606)	(30, 35.14287282630048)	(35, 35.05043771006481)	(40, 34.98906846898973)	(45, 34.88818555913094)	(50, 34.82587003915915)	(55, 34.734812043037024)	(60, 34.64646514428832)	(65, 34.60446197119379)	(70, 34.50004571028139)	(75, 34.439224623410375)	(80, 34.351982524039855)	(85, 34.27238686201939)	(90, 34.16598003917257)	(95, 34.04330473588049)	(100, 33.98260558784138)	(105, 33.82017359950455)	(110, 33.72950727874142)	(115, 33.686144599541684)	(120, 33.54348569198832)	(125, 33.444789542525776)	(130, 33.22440361842856)	(135, 33.17239181228848)	(140, 33.118445647947155)	(145, 33.01871442238806)	(150, 32.56034034022947)
SRR29492952_1	(1, 34.852233214338504)	(2, 34.75120164135725)	(3, 35.028178097026135)	(4, 35.361437754608325)	(5, 35.4431184058852)	(6, 35.47462269514366)	(7, 34.95900620342768)	(8, 35.32314766625057)	(9, 35.344634589333985)	(10, 35.48390204243252)	(15, 35.474898843590616)	(20, 35.42355898687705)	(25, 35.260984861540635)	(30, 35.18009858525578)	(35, 35.12528020105431)	(40, 35.08361936659186)	(45, 35.02835207412015)	(50, 34.97380227011727)	(55, 34.88762157629104)	(60, 34.84056938367004)	(65, 34.77898102488858)	(70, 34.723759424172734)	(75, 34.65544852908601)	(80, 34.60021020853942)	(85, 34.49178020086687)	(90, 34.48724248026054)	(95, 34.37013226947401)	(100, 34.32183370189953)	(105, 34.22937445803061)	(110, 34.13270250924701)	(115, 34.084128370988125)	(120, 34.048893239602606)	(125, 33.94612101801144)	(130, 33.830325719812194)	(135, 33.73376594517135)	(140, 33.60394123149294)	(145, 33.55708239967898)	(150, 33.190645201773535)
SRR29492952_2	(1, 35.34810451653966)	(2, 35.342861850645335)	(3, 35.45207983381785)	(4, 35.38854946074135)	(5, 35.4020261471073)	(6, 35.402519759203564)	(7, 35.21523447820511)	(8, 35.35446288161189)	(9, 35.34008662777619)	(10, 35.28176607633667)	(15, 35.30558355241449)	(20, 35.25933963636992)	(25, 35.17315926009259)	(30, 35.09622276265808)	(35, 35.01347296839778)	(40, 34.95256506835714)	(45, 34.85141812810271)	(50, 34.78106619198402)	(55, 34.6819809157973)	(60, 34.59059687039258)	(65, 34.54256256523397)	(70, 34.43881161829328)	(75, 34.37266587292678)	(80, 34.2799239664484)	(85, 34.19958391393508)	(90, 34.08767302362041)	(95, 33.96301915245365)	(100, 33.90085506431699)	(105, 33.742429102084884)	(110, 33.649748006217514)	(115, 33.606272181423435)	(120, 33.46694931163451)	(125, 33.37293746983975)	(130, 33.15945357246793)	(135, 33.11112344847325)	(140, 33.068796991859436)	(145, 32.974968389001084)	(150, 32.54746429609369)
SRR29492953_1	(1, 34.88323214686629)	(2, 34.79011198816579)	(3, 35.07573425949184)	(4, 35.40852673572532)	(5, 35.49510875853664)	(6, 35.526715134307764)	(7, 35.015882779144725)	(8, 35.36716735960473)	(9, 35.40837777851354)	(10, 35.54687805362577)	(15, 35.53509838347731)	(20, 35.489754320045776)	(25, 35.331841747352804)	(30, 35.25753099560675)	(35, 35.20350116836412)	(40, 35.15985103810846)	(45, 35.10863882333631)	(50, 35.052383290819535)	(55, 34.96980291950051)	(60, 34.917411219126805)	(65, 34.8593412024516)	(70, 34.804183544954675)	(75, 34.738055074156286)	(80, 34.68050858849704)	(85, 34.573886906939535)	(90, 34.57329374556372)	(95, 34.455542189860545)	(100, 34.41529615541343)	(105, 34.31782065724855)	(110, 34.22746151382973)	(115, 34.17393199656364)	(120, 34.14116661388271)	(125, 34.03589883311001)	(130, 33.92242288755872)	(135, 33.82331584696717)	(140, 33.69403642104443)	(145, 33.644140243004294)	(150, 33.281272304242414)
SRR29492953_2	(1, 35.26384564420075)	(2, 35.306610847880314)	(3, 35.42794463967552)	(4, 35.38502921524516)	(5, 35.411867860492656)	(6, 35.36605230981368)	(7, 35.252203840199286)	(8, 35.35922835671719)	(9, 35.33342024453926)	(10, 35.28787948551967)	(15, 35.29427603016161)	(20, 35.248792092959974)	(25, 35.15659458917491)	(30, 35.08450046862089)	(35, 34.99674410795958)	(40, 34.937228158060776)	(45, 34.83805473955243)	(50, 34.77047952124975)	(55, 34.67517412328233)	(60, 34.582661637937335)	(65, 34.53929138625557)	(70, 34.43417865108084)	(75, 34.37114988953978)	(80, 34.277232910371445)	(85, 34.19751328032163)	(90, 34.08497780090626)	(95, 33.958942722021064)	(100, 33.89670276449469)	(105, 33.73287477942177)	(110, 33.63857709594508)	(115, 33.59699821501714)	(120, 33.45223306070919)	(125, 33.35333968924662)	(130, 33.12747717001421)	(135, 33.07628020194629)	(140, 33.030069308625364)	(145, 32.93079784416843)	(150, 32.48494891032043)
SRR29492954_1	(1, 34.85230226762171)	(2, 34.75122666439094)	(3, 35.019132232443354)	(4, 35.36502076391192)	(5, 35.450837386138105)	(6, 35.48961983542631)	(7, 34.98781200293688)	(8, 35.33176867327672)	(9, 35.37423811956162)	(10, 35.50694136418566)	(15, 35.49823867887231)	(20, 35.450793571808354)	(25, 35.29346143903576)	(30, 35.215228930494945)	(35, 35.164760405778914)	(40, 35.12186520164419)	(45, 35.07599380777377)	(50, 35.01881930209073)	(55, 34.943051194095986)	(60, 34.89413100459715)	(65, 34.83766593775479)	(70, 34.78638718879945)	(75, 34.71879351607633)	(80, 34.67412567522211)	(85, 34.56618629474828)	(90, 34.57099763561854)	(95, 34.4542704590652)	(100, 34.41786096003889)	(105, 34.31801694502409)	(110, 34.23408671754039)	(115, 34.187344610277634)	(120, 34.16074115135898)	(125, 34.05898275616268)	(130, 33.9520500553215)	(135, 33.85847823701686)	(140, 33.73531754441705)	(145, 33.69546376634547)	(150, 33.324683266682975)
SRR29492954_2	(1, 35.392759165741325)	(2, 35.36713686417284)	(3, 35.458432591491956)	(4, 35.40085046077199)	(5, 35.4179042120723)	(6, 35.40734105238487)	(7, 35.25360425732969)	(8, 35.32664316798753)	(9, 35.296425238347716)	(10, 35.27842327130575)	(15, 35.28682536195338)	(20, 35.24111617813647)	(25, 35.158831309356785)	(30, 35.093084715417106)	(35, 35.007796298447985)	(40, 34.952342643484464)	(45, 34.8584417574199)	(50, 34.80031387580665)	(55, 34.7151422423134)	(60, 34.63200627582427)	(65, 34.59319180052513)	(70, 34.49506276446277)	(75, 34.43875344375407)	(80, 34.35494562270961)	(85, 34.282796249931266)	(90, 34.179924244252575)	(95, 34.060656667578115)	(100, 34.00696803096511)	(105, 33.85243994563142)	(110, 33.76872146501584)	(115, 33.7330005799614)	(120, 33.597399498859616)	(125, 33.51070830678391)	(130, 33.30064004251557)	(135, 33.25816615757285)	(140, 33.21717229630629)	(145, 33.13044165391755)	(150, 32.69164795870257)
SRR29492955_1	(1, 34.8716910109648)	(2, 35.39973404156986)	(3, 35.70896554212001)	(4, 35.670178340541305)	(5, 36.05669374349656)	(6, 36.213666845770994)	(7, 36.1830328014731)	(8, 36.2018589609904)	(9, 36.18026109793116)	(10, 36.21238709157794)	(15, 36.20050581166386)	(20, 36.15782409930128)	(25, 36.05842912150378)	(30, 36.00544581737775)	(35, 35.954138591972196)	(40, 35.923564464516204)	(45, 35.860632026751134)	(50, 35.805021471034415)	(55, 35.72017193415583)	(60, 35.69171881094048)	(65, 35.61407515766393)	(70, 35.57327716245989)	(75, 35.48335784934112)	(80, 35.36736490905601)	(85, 35.22479295163693)	(90, 35.065667515688446)	(95, 34.85039892165673)	(100, 34.57567273093191)	(105, 34.37746866931749)	(110, 34.09743555117249)	(115, 34.07985842197864)	(120, 34.125946198952896)	(125, 34.1008335056259)	(130, 34.097107429518516)	(135, 34.122848166465694)	(140, 34.07564533266688)	(145, 34.00296434678101)	(150, 33.75614710224225)
SRR29492955_2	(1, 35.020451608706246)	(2, 35.45085864651691)	(3, 35.48937358420729)	(4, 35.480545363174905)	(5, 35.48503532905249)	(6, 35.68430655398916)	(7, 35.57982137466383)	(8, 35.55139380104511)	(9, 35.681892932520704)	(10, 35.530027067503276)	(15, 35.47278453330066)	(20, 35.421075685183965)	(25, 35.3398762971032)	(30, 35.26183344736786)	(35, 35.17043394842695)	(40, 35.132818878561764)	(45, 34.99955887774037)	(50, 34.942227765340625)	(55, 34.845510348895694)	(60, 34.79898867245923)	(65, 34.67443147700711)	(70, 34.62577281384218)	(75, 34.57532561495954)	(80, 34.50827703605093)	(85, 34.370769528708465)	(90, 34.259299196788554)	(95, 34.19580016713961)	(100, 34.10038830230585)	(105, 33.81761793380228)	(110, 33.635361239299336)	(115, 33.346316208435056)	(120, 33.25062274443719)	(125, 33.21153169172245)	(130, 33.03164967873641)	(135, 32.998952016862255)	(140, 32.98533517107627)	(145, 32.87431939374069)	(150, 32.537360494236)
SRR29492956_1	(1, 34.89472584455638)	(2, 35.39643076304536)	(3, 35.71359021068998)	(4, 35.687879467155376)	(5, 36.0641907080159)	(6, 36.22771732005954)	(7, 36.19672539517488)	(8, 36.22173406283726)	(9, 36.20216459691189)	(10, 36.236662915349356)	(15, 36.22558659222314)	(20, 36.18541038243067)	(25, 36.09273973243636)	(30, 36.04502723858771)	(35, 36.00196188840657)	(40, 35.97266804436402)	(45, 35.908635100819694)	(50, 35.8535623515075)	(55, 35.78052828492123)	(60, 35.74961647331354)	(65, 35.67229798926853)	(70, 35.62868697162945)	(75, 35.54218822378364)	(80, 35.43010606059514)	(85, 35.28936560006484)	(90, 35.12011346110874)	(95, 34.92715500192399)	(100, 34.69043577342707)	(105, 34.54944154192128)	(110, 34.33884803108496)	(115, 34.3212903276477)	(120, 34.37164191786096)	(125, 34.315355650222344)	(130, 34.3020342403881)	(135, 34.296022550085766)	(140, 34.22852902183983)	(145, 34.12597451727118)	(150, 33.82739177511828)
